read_id	read_length	target	alignment_length	identity	mapq
SRR27841065.894052	1521	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.894052	1521	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.894052	1521	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.894052	1521	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.894052	1521	CM084263.1_rotation_1_offset_3626	90	0.900000	0
SRR27841065.894052	1521	CM084263.1_rotation_0_offset_0	90	0.900000	0
SRR27841065.894052	1521	CM084263.1_rotation_3_offset_10878	90	0.900000	0
SRR27841065.894052	1521	CM084263.1_rotation_2_offset_7252	90	0.900000	0
SRR27841065.894052	1521	CM084263.1_rotation_0_offset_0	91	0.923077	0
SRR27841065.894052	1521	CM084263.1_rotation_1_offset_3626	91	0.923077	0
SRR27841065.894052	1521	CM084263.1_rotation_3_offset_10878	91	0.923077	0
SRR27841065.894052	1521	CM084263.1_rotation_2_offset_7252	91	0.923077	0
SRR27841065.894052	1521	CM084263.1_rotation_0_offset_0	92	0.934783	35
SRR27841065.896052	759	CM084263.1_rotation_1_offset_3626	779	0.928113	0
SRR27841065.896052	759	CM084263.1_rotation_2_offset_7252	779	0.928113	0
SRR27841065.896052	759	CM084263.1_rotation_0_offset_0	779	0.928113	0
SRR27841065.896052	759	CM084263.1_rotation_3_offset_10878	779	0.928113	0
SRR27841065.897488	1138	CM084263.1_rotation_2_offset_7252	1151	0.979149	0
SRR27841065.897488	1138	CM084263.1_rotation_1_offset_3626	1151	0.979149	0
SRR27841065.897488	1138	CM084263.1_rotation_0_offset_0	1151	0.979149	0
SRR27841065.897488	1138	CM084263.1_rotation_3_offset_10878	1151	0.979149	0
SRR27841065.908647	1737	CM084263.1_rotation_1_offset_3626	1769	0.965517	0
SRR27841065.908647	1737	CM084263.1_rotation_3_offset_10878	1769	0.965517	0
SRR27841065.908647	1737	CM084263.1_rotation_2_offset_7252	1769	0.965517	0
SRR27841065.908647	1737	CM084263.1_rotation_0_offset_0	1769	0.965517	0
SRR27841065.917045	1114	CM084263.1_rotation_0_offset_0	1120	0.968750	0
SRR27841065.917045	1114	CM084263.1_rotation_3_offset_10878	1120	0.968750	0
SRR27841065.917045	1114	CM084263.1_rotation_1_offset_3626	1120	0.968750	0
SRR27841065.917045	1114	CM084263.1_rotation_2_offset_7252	1120	0.968750	0
SRR27841065.918456	3273	CM084263.1_rotation_2_offset_7252	3307	0.975204	0
SRR27841065.918456	3273	CM084263.1_rotation_3_offset_10878	3307	0.975204	0
SRR27841065.918456	3273	CM084263.1_rotation_0_offset_0	3307	0.975204	0
SRR27841065.918456	3273	CM084263.1_rotation_1_offset_3626	2111	0.971577	0
SRR27841065.920885	1780	CM084263.1_rotation_2_offset_7252	1862	0.892589	0
SRR27841065.920885	1780	CM084263.1_rotation_0_offset_0	1862	0.892589	0
SRR27841065.920885	1780	CM084263.1_rotation_3_offset_10878	1862	0.892589	0
SRR27841065.920885	1780	CM084263.1_rotation_1_offset_3626	1662	0.888087	0
SRR27841065.926600	2495	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.926600	2495	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.926600	2495	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.926600	2495	CM084263.1_rotation_1_offset_3626	86	0.976744	0
SRR27841065.926600	2495	CM084263.1_rotation_3_offset_10878	86	0.976744	0
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	86	0.976744	0
SRR27841065.926600	2495	CM084263.1_rotation_2_offset_7252	86	0.976744	0
SRR27841065.926600	2495	CM084263.1_rotation_1_offset_3626	91	0.967033	0
SRR27841065.926600	2495	CM084263.1_rotation_3_offset_10878	91	0.967033	0
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	91	0.967033	0
SRR27841065.926600	2495	CM084263.1_rotation_3_offset_10878	100	0.900000	1
SRR27841065.926600	2495	CM084263.1_rotation_1_offset_3626	100	0.900000	0
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	100	0.900000	0
SRR27841065.926600	2495	CM084263.1_rotation_2_offset_7252	91	0.967033	0
SRR27841065.926600	2495	CM084263.1_rotation_2_offset_7252	100	0.900000	0
SRR27841065.926600	2495	CM084263.1_rotation_2_offset_7252	88	0.920455	0
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	88	0.920455	0
SRR27841065.926600	2495	CM084263.1_rotation_3_offset_10878	88	0.920455	0
SRR27841065.926600	2495	CM084263.1_rotation_1_offset_3626	88	0.920455	0
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	93	0.913978	1
SRR27841065.926600	2495	CM084263.1_rotation_0_offset_0	91	0.890110	1
SRR27841065.926600	2495	CM084263.1_rotation_2_offset_7252	91	0.890110	0
SRR27841065.926600	2495	CM084263.1_rotation_3_offset_10878	91	0.890110	0
SRR27841065.926600	2495	CM084263.1_rotation_1_offset_3626	91	0.890110	0
SRR27841065.938206	2527	CM084263.1_rotation_1_offset_3626	1414	0.915842	0
SRR27841065.938206	2527	CM084263.1_rotation_2_offset_7252	1414	0.915842	0
SRR27841065.938206	2527	CM084263.1_rotation_0_offset_0	1414	0.915842	0
SRR27841065.938206	2527	CM084263.1_rotation_3_offset_10878	1414	0.915842	0
SRR27841065.938206	2527	CM084263.1_rotation_0_offset_0	1358	0.773932	0
SRR27841065.938206	2527	CM084263.1_rotation_1_offset_3626	1358	0.773932	0
SRR27841065.938206	2527	CM084263.1_rotation_3_offset_10878	1358	0.773932	0
SRR27841065.938206	2527	CM084263.1_rotation_2_offset_7252	1358	0.773932	0
SRR27841065.940533	1710	CM084263.1_rotation_1_offset_3626	1731	0.969960	0
SRR27841065.940533	1710	CM084263.1_rotation_2_offset_7252	1731	0.969960	0
SRR27841065.940533	1710	CM084263.1_rotation_3_offset_10878	1731	0.969960	0
SRR27841065.940533	1710	CM084263.1_rotation_0_offset_0	1731	0.969960	0
SRR27841065.948053	494	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.948053	494	CM084263.1_rotation_0_offset_0	87	0.977011	0
SRR27841065.948053	494	CM084263.1_rotation_3_offset_10878	87	0.977011	0
SRR27841065.948053	494	CM084263.1_rotation_1_offset_3626	87	0.977011	0
SRR27841065.957441	2648	CM084263.1_rotation_2_offset_7252	2726	0.907557	0
SRR27841065.957441	2648	CM084263.1_rotation_3_offset_10878	2726	0.907557	0
SRR27841065.957441	2648	CM084263.1_rotation_0_offset_0	2726	0.907557	0
SRR27841065.957441	2648	CM084263.1_rotation_1_offset_3626	2111	0.915206	0
SRR27841065.961405	1087	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.961405	1087	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.961405	1087	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.961405	1087	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.961405	1087	CM084263.1_rotation_1_offset_3626	95	0.915789	0
SRR27841065.961405	1087	CM084263.1_rotation_0_offset_0	95	0.915789	0
SRR27841065.961405	1087	CM084263.1_rotation_2_offset_7252	95	0.915789	0
SRR27841065.961405	1087	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.961405	1087	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.961405	1087	CM084263.1_rotation_3_offset_10878	95	0.915789	0
SRR27841065.961405	1087	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.961405	1087	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.961405	1087	CM084263.1_rotation_0_offset_0	66	0.969697	3
SRR27841065.963292	615	CM084263.1_rotation_2_offset_7252	634	0.922713	0
SRR27841065.963292	615	CM084263.1_rotation_3_offset_10878	634	0.922713	0
SRR27841065.963292	615	CM084263.1_rotation_0_offset_0	634	0.922713	0
SRR27841065.963292	615	CM084263.1_rotation_1_offset_3626	634	0.922713	0
SRR27841065.969067	2694	CM084263.1_rotation_1_offset_3626	2728	0.973974	0
SRR27841065.969067	2694	CM084263.1_rotation_0_offset_0	2728	0.973974	0
SRR27841065.969067	2694	CM084263.1_rotation_3_offset_10878	2728	0.973974	0
SRR27841065.969067	2694	CM084263.1_rotation_2_offset_7252	1523	0.971110	0
SRR27841065.973313	3544	CM084263.1_rotation_1_offset_3626	3571	0.976757	0
SRR27841065.973313	3544	CM084263.1_rotation_2_offset_7252	3571	0.976757	0
SRR27841065.973313	3544	CM084263.1_rotation_0_offset_0	3571	0.976757	0
SRR27841065.973313	3544	CM084263.1_rotation_3_offset_10878	3449	0.976225	0
SRR27841065.975182	738	CM084263.1_rotation_1_offset_3626	750	0.962667	0
SRR27841065.975182	738	CM084263.1_rotation_3_offset_10878	750	0.962667	0
SRR27841065.975182	738	CM084263.1_rotation_2_offset_7252	750	0.962667	0
SRR27841065.975182	738	CM084263.1_rotation_0_offset_0	750	0.962667	0
SRR27841065.977138	10588	CM084263.1_rotation_3_offset_10878	10658	0.631451	0
SRR27841065.977138	10588	CM084263.1_rotation_2_offset_7252	10658	0.631451	0
SRR27841065.977138	10588	CM084263.1_rotation_1_offset_3626	10300	0.619126	0
SRR27841065.977138	10588	CM084263.1_rotation_0_offset_0	3987	0.980436	0
SRR27841065.979819	8218	CM084263.1_rotation_0_offset_0	7715	0.974465	0
SRR27841065.979819	8218	CM084263.1_rotation_1_offset_3626	7715	0.974465	0
SRR27841065.979819	8218	CM084263.1_rotation_2_offset_7252	7322	0.974187	0
SRR27841065.979819	8218	CM084263.1_rotation_3_offset_10878	4041	0.979213	0
SRR27841065.981637	2739	CM084263.1_rotation_3_offset_10878	2808	0.820513	0
SRR27841065.981637	2739	CM084263.1_rotation_0_offset_0	2808	0.820513	0
SRR27841065.981637	2739	CM084263.1_rotation_2_offset_7252	2808	0.820513	0
SRR27841065.981637	2739	CM084263.1_rotation_1_offset_3626	1692	0.804374	0
SRR27841065.982197	2783	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.982197	2783	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.982197	2783	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.982197	2783	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.982197	2783	CM084263.1_rotation_0_offset_0	91	0.945055	0
SRR27841065.982197	2783	CM084263.1_rotation_2_offset_7252	91	0.945055	0
SRR27841065.982197	2783	CM084263.1_rotation_1_offset_3626	91	0.945055	0
SRR27841065.982197	2783	CM084263.1_rotation_3_offset_10878	91	0.945055	0
SRR27841065.986566	865	CM084263.1_rotation_0_offset_0	91	0.978022	0
SRR27841065.986566	865	CM084263.1_rotation_2_offset_7252	91	0.978022	0
SRR27841065.986566	865	CM084263.1_rotation_1_offset_3626	91	0.978022	0
SRR27841065.986566	865	CM084263.1_rotation_3_offset_10878	91	0.978022	0
SRR27841065.986566	865	CM084263.1_rotation_0_offset_0	99	0.878788	1
SRR27841065.986566	865	CM084263.1_rotation_2_offset_7252	92	0.923913	0
SRR27841065.986566	865	CM084263.1_rotation_3_offset_10878	92	0.923913	0
SRR27841065.986566	865	CM084263.1_rotation_1_offset_3626	92	0.923913	0
SRR27841065.986566	865	CM084263.1_rotation_0_offset_0	92	0.923913	0
SRR27841065.986566	865	CM084263.1_rotation_2_offset_7252	98	0.897959	1
SRR27841065.986566	865	CM084263.1_rotation_1_offset_3626	98	0.897959	0
SRR27841065.986566	865	CM084263.1_rotation_3_offset_10878	98	0.897959	0
SRR27841065.986566	865	CM084263.1_rotation_0_offset_0	98	0.897959	0
SRR27841065.991587	1051	CM084263.1_rotation_1_offset_3626	1115	0.871749	0
SRR27841065.991587	1051	CM084263.1_rotation_0_offset_0	1115	0.871749	0
SRR27841065.991587	1051	CM084263.1_rotation_2_offset_7252	1115	0.871749	0
SRR27841065.991587	1051	CM084263.1_rotation_3_offset_10878	1115	0.871749	0
SRR27841065.993307	1549	CM084263.1_rotation_2_offset_7252	1008	0.944444	0
SRR27841065.993307	1549	CM084263.1_rotation_3_offset_10878	1008	0.944444	0
SRR27841065.993307	1549	CM084263.1_rotation_1_offset_3626	1008	0.944444	0
SRR27841065.993307	1549	CM084263.1_rotation_0_offset_0	949	0.962065	0
SRR27841065.998695	5069	CM084263.1_rotation_1_offset_3626	4463	0.974905	0
SRR27841065.998695	5069	CM084263.1_rotation_3_offset_10878	4463	0.974905	0
SRR27841065.998695	5069	CM084263.1_rotation_0_offset_0	4463	0.974905	0
SRR27841065.998695	5069	CM084263.1_rotation_2_offset_7252	2984	0.978217	0
SRR27841065.998695	5069	CM084263.1_rotation_3_offset_10878	727	0.858322	0
SRR27841065.998695	5069	CM084263.1_rotation_2_offset_7252	727	0.858322	0
SRR27841065.998695	5069	CM084263.1_rotation_0_offset_0	727	0.858322	0
SRR27841065.998695	5069	CM084263.1_rotation_1_offset_3626	727	0.858322	0
SRR27841065.1003589	2167	CM084263.1_rotation_2_offset_7252	2184	0.975733	0
SRR27841065.1003589	2167	CM084263.1_rotation_3_offset_10878	2184	0.975733	0
SRR27841065.1003589	2167	CM084263.1_rotation_0_offset_0	2184	0.975733	0
SRR27841065.1003589	2167	CM084263.1_rotation_1_offset_3626	1852	0.977862	0
SRR27841065.1003691	13767	CM084263.1_rotation_2_offset_7252	13835	0.589808	0
SRR27841065.1003691	13767	CM084263.1_rotation_1_offset_3626	13835	0.589808	0
SRR27841065.1003691	13767	CM084263.1_rotation_0_offset_0	6429	0.985845	0
SRR27841065.1003691	13767	CM084263.1_rotation_3_offset_10878	11045	0.491354	0
SRR27841065.1006766	4141	CM084263.1_rotation_0_offset_0	3951	0.942546	0
SRR27841065.1006766	4141	CM084263.1_rotation_3_offset_10878	3951	0.942546	0
SRR27841065.1006766	4141	CM084263.1_rotation_2_offset_7252	3951	0.942546	0
SRR27841065.1006766	4141	CM084263.1_rotation_1_offset_3626	3661	0.942912	0
SRR27841065.1007284	605	CM084263.1_rotation_2_offset_7252	630	0.941270	0
SRR27841065.1007284	605	CM084263.1_rotation_1_offset_3626	630	0.941270	0
SRR27841065.1007284	605	CM084263.1_rotation_3_offset_10878	630	0.941270	0
SRR27841065.1007284	605	CM084263.1_rotation_0_offset_0	630	0.941270	0
SRR27841065.1011598	794	CM084263.1_rotation_3_offset_10878	830	0.886747	0
SRR27841065.1011598	794	CM084263.1_rotation_0_offset_0	830	0.886747	0
SRR27841065.1011598	794	CM084263.1_rotation_1_offset_3626	830	0.886747	0
SRR27841065.1011598	794	CM084263.1_rotation_2_offset_7252	830	0.886747	0
SRR27841065.1017618	1115	CM084263.1_rotation_0_offset_0	1124	0.976868	0
SRR27841065.1017618	1115	CM084263.1_rotation_3_offset_10878	1124	0.976868	0
SRR27841065.1017618	1115	CM084263.1_rotation_1_offset_3626	1124	0.976868	0
SRR27841065.1017618	1115	CM084263.1_rotation_2_offset_7252	1124	0.976868	0
SRR27841065.1021577	3379	CM084263.1_rotation_3_offset_10878	3079	0.958103	0
SRR27841065.1021577	3379	CM084263.1_rotation_2_offset_7252	3079	0.958103	0
SRR27841065.1021577	3379	CM084263.1_rotation_0_offset_0	3079	0.958103	0
SRR27841065.1021577	3379	CM084263.1_rotation_1_offset_3626	3079	0.958103	0
SRR27841065.1027158	409	CM084263.1_rotation_1_offset_3626	414	0.968599	0
SRR27841065.1027158	409	CM084263.1_rotation_2_offset_7252	414	0.968599	0
SRR27841065.1027158	409	CM084263.1_rotation_3_offset_10878	414	0.968599	0
SRR27841065.1027158	409	CM084263.1_rotation_0_offset_0	414	0.968599	0
SRR27841065.1027584	1504	CM084263.1_rotation_3_offset_10878	1517	0.978247	0
SRR27841065.1027584	1504	CM084263.1_rotation_0_offset_0	1517	0.978247	0
SRR27841065.1027584	1504	CM084263.1_rotation_1_offset_3626	1517	0.978247	0
SRR27841065.1027584	1504	CM084263.1_rotation_2_offset_7252	1517	0.978247	0
SRR27841065.1033045	3794	CM084263.1_rotation_3_offset_10878	3849	0.964147	0
SRR27841065.1033045	3794	CM084263.1_rotation_1_offset_3626	3849	0.964147	0
SRR27841065.1033045	3794	CM084263.1_rotation_0_offset_0	3849	0.964147	0
SRR27841065.1033045	3794	CM084263.1_rotation_2_offset_7252	3004	0.963715	0
SRR27841065.1036558	925	CM084263.1_rotation_0_offset_0	941	0.934113	0
SRR27841065.1036558	925	CM084263.1_rotation_1_offset_3626	941	0.934113	0
SRR27841065.1036558	925	CM084263.1_rotation_2_offset_7252	941	0.934113	0
SRR27841065.1036558	925	CM084263.1_rotation_3_offset_10878	941	0.934113	0
SRR27841065.1042735	2671	CM084263.1_rotation_1_offset_3626	2692	0.971768	0
SRR27841065.1042735	2671	CM084263.1_rotation_3_offset_10878	2692	0.971768	0
SRR27841065.1042735	2671	CM084263.1_rotation_0_offset_0	2692	0.971768	0
SRR27841065.1042735	2671	CM084263.1_rotation_2_offset_7252	2627	0.971070	0
SRR27841065.1043442	788	CM084263.1_rotation_2_offset_7252	753	0.880478	0
SRR27841065.1043442	788	CM084263.1_rotation_3_offset_10878	753	0.880478	0
SRR27841065.1043442	788	CM084263.1_rotation_1_offset_3626	753	0.880478	0
SRR27841065.1043442	788	CM084263.1_rotation_0_offset_0	753	0.880478	0
SRR27841065.1046378	737	CM084263.1_rotation_3_offset_10878	741	0.974359	0
SRR27841065.1046378	737	CM084263.1_rotation_0_offset_0	741	0.974359	0
SRR27841065.1046378	737	CM084263.1_rotation_2_offset_7252	741	0.974359	0
SRR27841065.1046378	737	CM084263.1_rotation_1_offset_3626	741	0.974359	0
SRR27841065.1046849	597	CM084263.1_rotation_3_offset_10878	598	0.986622	0
SRR27841065.1046849	597	CM084263.1_rotation_0_offset_0	598	0.986622	0
SRR27841065.1046849	597	CM084263.1_rotation_1_offset_3626	598	0.986622	0
SRR27841065.1046849	597	CM084263.1_rotation_2_offset_7252	598	0.986622	0
SRR27841065.1051779	1471	CM084263.1_rotation_0_offset_0	1484	0.978437	0
SRR27841065.1051779	1471	CM084263.1_rotation_2_offset_7252	1484	0.978437	0
SRR27841065.1051779	1471	CM084263.1_rotation_3_offset_10878	1484	0.978437	0
SRR27841065.1057801	1342	CM084263.1_rotation_1_offset_3626	92	0.956522	0
SRR27841065.1057801	1342	CM084263.1_rotation_2_offset_7252	92	0.956522	0
SRR27841065.1057801	1342	CM084263.1_rotation_0_offset_0	92	0.956522	0
SRR27841065.1057801	1342	CM084263.1_rotation_3_offset_10878	92	0.956522	0
SRR27841065.1057801	1342	CM084263.1_rotation_2_offset_7252	91	0.945055	1
SRR27841065.1057801	1342	CM084263.1_rotation_0_offset_0	91	0.945055	0
SRR27841065.1057801	1342	CM084263.1_rotation_1_offset_3626	91	0.945055	0
SRR27841065.1057801	1342	CM084263.1_rotation_3_offset_10878	91	0.945055	0
SRR27841065.1057801	1342	CM084263.1_rotation_1_offset_3626	70	0.914286	0
SRR27841065.1057801	1342	CM084263.1_rotation_3_offset_10878	70	0.914286	0
SRR27841065.1057801	1342	CM084263.1_rotation_2_offset_7252	70	0.914286	0
SRR27841065.1057801	1342	CM084263.1_rotation_0_offset_0	70	0.914286	0
SRR27841065.1058111	976	CM084263.1_rotation_1_offset_3626	982	0.975560	0
SRR27841065.1058111	976	CM084263.1_rotation_0_offset_0	982	0.975560	0
SRR27841065.1058111	976	CM084263.1_rotation_2_offset_7252	982	0.975560	0
SRR27841065.1058111	976	CM084263.1_rotation_3_offset_10878	982	0.975560	0
SRR27841065.1058264	1908	CM084263.1_rotation_0_offset_0	1819	0.876855	0
SRR27841065.1058264	1908	CM084263.1_rotation_2_offset_7252	1819	0.876855	0
SRR27841065.1058264	1908	CM084263.1_rotation_3_offset_10878	1819	0.876855	0
SRR27841065.1058264	1908	CM084263.1_rotation_1_offset_3626	690	0.960870	0
SRR27841065.1063461	1421	CM084263.1_rotation_1_offset_3626	1429	0.976207	0
SRR27841065.1063461	1421	CM084263.1_rotation_2_offset_7252	1429	0.976207	0
SRR27841065.1063461	1421	CM084263.1_rotation_0_offset_0	1429	0.976207	0
SRR27841065.1063461	1421	CM084263.1_rotation_3_offset_10878	1429	0.976207	0
SRR27841065.1065190	6437	CM084263.1_rotation_1_offset_3626	3007	0.983705	0
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	3007	0.983705	0
SRR27841065.1065190	6437	CM084263.1_rotation_2_offset_7252	3007	0.983705	0
SRR27841065.1065190	6437	CM084263.1_rotation_3_offset_10878	3007	0.983705	0
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	92	0.989130	60
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	91	0.978022	60
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	91	0.967033	22
SRR27841065.1065190	6437	CM084263.1_rotation_0_offset_0	78	0.974359	21
SRR27841065.1073117	1479	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.1073117	1479	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.1073117	1479	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.1073117	1479	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.1073117	1479	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.1073117	1479	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.1073117	1479	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.1073117	1479	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.1073117	1479	CM084263.1_rotation_0_offset_0	88	0.977273	37
SRR27841065.1073117	1479	CM084263.1_rotation_0_offset_0	91	0.945055	39
SRR27841065.1073117	1479	CM084263.1_rotation_3_offset_10878	82	0.975610	0
SRR27841065.1073117	1479	CM084263.1_rotation_2_offset_7252	82	0.975610	0
SRR27841065.1073117	1479	CM084263.1_rotation_1_offset_3626	82	0.975610	0
SRR27841065.1073117	1479	CM084263.1_rotation_0_offset_0	82	0.975610	0
SRR27841065.1073117	1479	CM084263.1_rotation_1_offset_3626	75	1.000000	0
SRR27841065.1073117	1479	CM084263.1_rotation_0_offset_0	75	1.000000	0
